,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
119962,11,PAYMENT,24481.36,C1877623079,0.0,0.0,M444685136,0.0,0.0,0.0,0.0
156749,12,PAYMENT,17491.26,C688744639,0.0,0.0,M1426886028,0.0,0.0,0.0,0.0
146058,12,PAYMENT,11445.88,C277231484,0.0,0.0,M1894052246,0.0,0.0,0.0,0.0
12102,7,PAYMENT,1173.75,C838609416,30927.0,29753.25,M1767809935,0.0,0.0,0.0,0.0
142018,11,PAYMENT,2092.02,C1987775272,42617.85,40525.84,M1090353948,0.0,0.0,0.0,0.0
17309,8,PAYMENT,12473.32,C225737134,9026.54,0.0,M1922841304,0.0,0.0,0.0,0.0
117299,11,PAYMENT,9848.33,C988626102,1300581.12,1290732.8,M1798949481,0.0,0.0,0.0,0.0
104310,10,PAYMENT,207.08,C2116571115,176520.03,176312.96,M509592654,0.0,0.0,0.0,0.0
74374,10,PAYMENT,20857.9,C1242284162,203783.81,182925.91,M482575793,0.0,0.0,0.0,0.0
49434,9,PAYMENT,2640.75,C2116244896,0.0,0.0,M358330298,0.0,0.0,0.0,0.0
24999,8,PAYMENT,1302.59,C380796104,0.0,0.0,M1692102619,0.0,0.0,0.0,0.0
188698,13,PAYMENT,1961.44,C1147589212,0.0,0.0,M935523193,0.0,0.0,0.0,0.0
124383,11,PAYMENT,1922.84,C645954524,81188.0,79265.16,M830985472,0.0,0.0,0.0,0.0
189535,13,PAYMENT,11646.07,C1201259276,24564.89,12918.82,M1628953380,0.0,0.0,0.0,0.0
171788,12,PAYMENT,15531.02,C873236396,0.0,0.0,M1968538521,0.0,0.0,0.0,0.0
78301,10,PAYMENT,13864.03,C2124022698,5547.0,0.0,M908272104,0.0,0.0,0.0,0.0
177782,12,PAYMENT,23337.65,C468886633,1962285.21,1938947.55,M1836915534,0.0,0.0,0.0,0.0
184897,13,PAYMENT,12596.33,C1051468813,492144.17,479547.84,M1871831784,0.0,0.0,0.0,0.0
50646,9,PAYMENT,20402.93,C2022957439,36135.63,15732.7,M1221137682,0.0,0.0,0.0,0.0
38879,9,PAYMENT,23479.42,C2095736308,29137.3,5657.88,M1443591352,0.0,0.0,0.0,0.0
189196,13,PAYMENT,39818.07,C1387449136,38.0,0.0,M1044929627,0.0,0.0,0.0,0.0
118905,11,PAYMENT,18335.15,C1094578626,36668.63,18333.47,M1271101052,0.0,0.0,0.0,0.0
51504,9,PAYMENT,2491.71,C1666675396,11132.0,8640.29,M1506191090,0.0,0.0,0.0,0.0
22973,8,PAYMENT,12488.56,C764661988,47216.0,34727.44,M838380175,0.0,0.0,0.0,0.0
176858,12,PAYMENT,4824.24,C1592991208,0.0,0.0,M585217250,0.0,0.0,0.0,0.0
101174,10,PAYMENT,8992.26,C1457446799,54034.0,45041.74,M1721548888,0.0,0.0,0.0,0.0
68273,9,PAYMENT,8417.43,C342143928,290120.27,281702.84,M1087713899,0.0,0.0,0.0,0.0
103729,10,PAYMENT,2461.3,C1695033311,342475.59,340014.29,M1049000207,0.0,0.0,0.0,0.0
32298,8,PAYMENT,5286.66,C897892154,280315.42,275028.76,M587301402,0.0,0.0,0.0,0.0
53496,9,PAYMENT,9717.5,C563863564,0.0,0.0,M1434641801,0.0,0.0,0.0,0.0
89732,10,PAYMENT,3063.2,C1552045729,5086.28,2023.08,M924960019,0.0,0.0,0.0,0.0
9562,7,PAYMENT,26470.27,C886457525,6473.06,0.0,M661350575,0.0,0.0,0.0,0.0
90089,10,PAYMENT,11943.01,C780769553,328729.15,316786.14,M1021574084,0.0,0.0,0.0,0.0
119095,11,PAYMENT,1982.73,C1983380440,62839.8,60857.07,M1014244477,0.0,0.0,0.0,0.0
175864,12,PAYMENT,40447.55,C887828929,5053.96,0.0,M27817973,0.0,0.0,0.0,0.0
51876,9,PAYMENT,9086.63,C1996299164,3507.0,0.0,M1455968284,0.0,0.0,0.0,0.0
103980,10,PAYMENT,15137.62,C1694971867,0.0,0.0,M1373642117,0.0,0.0,0.0,0.0
130989,11,PAYMENT,3734.29,C1702724615,0.0,0.0,M2125765105,0.0,0.0,0.0,0.0
50461,9,PAYMENT,22913.0,C960089527,0.0,0.0,M957935169,0.0,0.0,0.0,0.0
16847,8,PAYMENT,15409.76,C118290556,106582.0,91172.24,M1906908931,0.0,0.0,0.0,0.0
65344,9,PAYMENT,1938.74,C292833298,0.0,0.0,M1884327617,0.0,0.0,0.0,0.0
118028,11,PAYMENT,4026.31,C1598022404,94498.32,90472.01,M2146585023,0.0,0.0,0.0,0.0
86535,10,PAYMENT,14279.76,C204608739,4051.0,0.0,M1841006013,0.0,0.0,0.0,0.0
121907,11,PAYMENT,2434.52,C1706987641,38853.0,36418.48,M900786742,0.0,0.0,0.0,0.0
39719,9,PAYMENT,2400.72,C128238789,59539.0,57138.28,M602771192,0.0,0.0,0.0,0.0
104454,10,PAYMENT,18629.53,C1792828071,37196.68,18567.15,M736607968,0.0,0.0,0.0,0.0
87311,10,PAYMENT,6693.02,C207081437,0.0,0.0,M2044438643,0.0,0.0,0.0,0.0
33520,8,PAYMENT,550.51,C758018398,0.0,0.0,M1142507621,0.0,0.0,0.0,0.0
138005,11,PAYMENT,5619.15,C1910675874,20577.0,14957.85,M2008655220,0.0,0.0,0.0,0.0
179730,12,PAYMENT,5592.73,C1724327191,0.0,0.0,M171200158,0.0,0.0,0.0,0.0
66991,9,PAYMENT,1112.55,C1448382298,0.0,0.0,M848609518,0.0,0.0,0.0,0.0
121394,11,PAYMENT,9913.09,C963975732,42252.0,32338.91,M229995237,0.0,0.0,0.0,0.0
145446,11,PAYMENT,15295.72,C571462593,0.0,0.0,M109728527,0.0,0.0,0.0,0.0
89717,10,PAYMENT,14764.37,C783531630,8.0,0.0,M28446716,0.0,0.0,0.0,0.0
42845,9,PAYMENT,538.92,C130957250,875.0,336.08,M2111628752,0.0,0.0,0.0,0.0
83996,10,PAYMENT,11642.88,C6113845,0.0,0.0,M446260933,0.0,0.0,0.0,0.0
1548,1,PAYMENT,28301.88,C1365711624,8607.03,0.0,M22040992,0.0,0.0,0.0,0.0
105785,10,PAYMENT,4750.45,C2022033223,200163.71,195413.26,M332311814,0.0,0.0,0.0,0.0
96299,10,PAYMENT,15295.03,C1496962597,33812.69,18517.66,M481338129,0.0,0.0,0.0,0.0
165207,12,PAYMENT,12137.0,C344658756,14232.0,2095.0,M1040417138,0.0,0.0,0.0,0.0
160219,12,PAYMENT,15506.57,C1041872032,51415.7,35909.13,M1423202404,0.0,0.0,0.0,0.0
46387,9,PAYMENT,36563.05,C668528475,305174.0,268610.95,M1283672134,0.0,0.0,0.0,0.0
146592,12,PAYMENT,24423.44,C970780268,241036.58,216613.15,M2069966634,0.0,0.0,0.0,0.0
151755,12,PAYMENT,7626.54,C1668058354,0.0,0.0,M1821535208,0.0,0.0,0.0,0.0
133105,11,PAYMENT,4397.01,C244653996,0.0,0.0,M421429505,0.0,0.0,0.0,0.0
13240,7,PAYMENT,2395.08,C82584492,9950.0,7554.92,M327654471,0.0,0.0,0.0,0.0
53954,9,PAYMENT,25829.29,C600469588,649628.43,623799.14,M1627608209,0.0,0.0,0.0,0.0
113248,11,PAYMENT,7575.37,C360418067,72055.0,64479.63,M2128183800,0.0,0.0,0.0,0.0
124708,11,PAYMENT,15257.98,C2086631651,0.0,0.0,M1166772509,0.0,0.0,0.0,0.0
47042,9,PAYMENT,1191.52,C1471737171,0.0,0.0,M1891504865,0.0,0.0,0.0,0.0
59859,9,PAYMENT,5380.23,C1843704517,338293.36,332913.13,M2040929564,0.0,0.0,0.0,0.0
51350,9,PAYMENT,3524.6,C1551286980,150035.0,146510.4,M1334316616,0.0,0.0,0.0,0.0
123768,11,PAYMENT,4041.65,C1524498900,0.0,0.0,M1482818431,0.0,0.0,0.0,0.0
48762,9,PAYMENT,1258.39,C1236364163,253487.36,252228.97,M1986816298,0.0,0.0,0.0,0.0
94077,10,PAYMENT,14908.83,C1458642977,0.0,0.0,M1789563497,0.0,0.0,0.0,0.0
177302,12,PAYMENT,11771.95,C827235435,10631.0,0.0,M158611937,0.0,0.0,0.0,0.0
41638,9,PAYMENT,12473.96,C549476133,21386.0,8912.04,M1656580419,0.0,0.0,0.0,0.0
6203,6,PAYMENT,6964.22,C1652372991,312.0,0.0,M1901543742,0.0,0.0,0.0,0.0
140900,11,PAYMENT,14924.88,C936576569,426022.37,411097.49,M1213396253,0.0,0.0,0.0,0.0
132330,11,PAYMENT,5922.09,C465366156,123172.82,117250.73,M1281786202,0.0,0.0,0.0,0.0
126237,11,PAYMENT,9393.55,C824321064,5791.87,0.0,M902274071,0.0,0.0,0.0,0.0
111230,11,PAYMENT,11885.11,C683134797,0.0,0.0,M471081906,0.0,0.0,0.0,0.0
147783,12,PAYMENT,1991.61,C1092137489,1020.0,0.0,M1914566004,0.0,0.0,0.0,0.0
95598,10,PAYMENT,9070.52,C1457423618,626561.08,617490.56,M1370644656,0.0,0.0,0.0,0.0
130096,11,PAYMENT,10464.81,C813266044,1306096.83,1295632.02,M23370168,0.0,0.0,0.0,0.0
114573,11,PAYMENT,12961.84,C760615764,23536.98,10575.14,M1561515353,0.0,0.0,0.0,0.0
113899,11,PAYMENT,17432.4,C1672718594,9248.0,0.0,M307501382,0.0,0.0,0.0,0.0
91037,10,PAYMENT,5463.3,C537636395,934.0,0.0,M820369535,0.0,0.0,0.0,0.0
105708,10,PAYMENT,22379.83,C754391899,0.0,0.0,M1998169781,0.0,0.0,0.0,0.0
11830,7,PAYMENT,542.94,C469777336,0.0,0.0,M2058923828,0.0,0.0,0.0,0.0
59523,9,PAYMENT,30975.13,C1155179799,51539.0,20563.87,M601372,0.0,0.0,0.0,0.0
139473,11,PAYMENT,299.46,C1441288035,0.0,0.0,M100802411,0.0,0.0,0.0,0.0
144691,11,PAYMENT,28056.4,C1323443135,958.0,0.0,M1445891380,0.0,0.0,0.0,0.0
97578,10,PAYMENT,15446.94,C1920013397,130579.99,115133.05,M1694062547,0.0,0.0,0.0,0.0
138721,11,PAYMENT,2791.11,C171355940,0.0,0.0,M1455870662,0.0,0.0,0.0,0.0
126460,11,PAYMENT,6176.2,C322999512,274446.34,268270.14,M826289861,0.0,0.0,0.0,0.0
293,1,PAYMENT,3007.83,C440736059,49905.0,46897.17,M955324150,0.0,0.0,0.0,0.0
26857,8,PAYMENT,7094.41,C1871159793,813326.51,806232.1,M1248197219,0.0,0.0,0.0,0.0
36311,9,PAYMENT,10509.84,C1204077617,62644.0,52134.16,M1696084925,0.0,0.0,0.0,0.0
62128,9,PAYMENT,7274.9,C1580536060,0.0,0.0,M217769769,0.0,0.0,0.0,0.0
116957,11,PAYMENT,30622.29,C660304867,34777.0,4154.71,M1032706240,0.0,0.0,0.0,0.0
22708,8,PAYMENT,4580.44,C1511196082,20721.0,16140.56,M382599565,0.0,0.0,0.0,0.0
52870,9,PAYMENT,7659.52,C728313300,76025.0,68365.48,M905885867,0.0,0.0,0.0,0.0
169145,12,PAYMENT,990.3,C909001870,10767.0,9776.7,M1601748143,0.0,0.0,0.0,0.0
14304,8,PAYMENT,3509.75,C758652557,268413.71,264903.96,M1060390066,0.0,0.0,0.0,0.0
48610,9,PAYMENT,18531.55,C57090271,68545.74,50014.2,M1153298868,0.0,0.0,0.0,0.0
176957,12,PAYMENT,12780.97,C167034483,694951.26,682170.29,M5248938,0.0,0.0,0.0,0.0
54822,9,PAYMENT,2697.4,C224306054,0.0,0.0,M559193839,0.0,0.0,0.0,0.0
151417,12,PAYMENT,4340.88,C1913920388,0.0,0.0,M1815441921,0.0,0.0,0.0,0.0
143446,11,PAYMENT,2481.44,C1494323925,1368795.92,1366314.48,M575700479,0.0,0.0,0.0,0.0
69418,9,PAYMENT,22574.44,C1192747590,0.0,0.0,M1990144214,0.0,0.0,0.0,0.0
63105,9,PAYMENT,6048.84,C1641084674,141428.0,135379.16,M559358936,0.0,0.0,0.0,0.0
67098,9,PAYMENT,399.57,C1173083713,179986.09,179586.52,M1383522680,0.0,0.0,0.0,0.0
177152,12,PAYMENT,734.52,C1088161828,35628.0,34893.48,M476137774,0.0,0.0,0.0,0.0
139689,11,PAYMENT,30494.48,C484632971,36036.0,5541.52,M53176246,0.0,0.0,0.0,0.0
37804,9,PAYMENT,6436.93,C44076603,0.0,0.0,M1003525857,0.0,0.0,0.0,0.0
31,1,PAYMENT,4206.84,C215078753,0.0,0.0,M1757317128,0.0,0.0,0.0,0.0
9428,7,PAYMENT,3146.09,C851514585,51229.0,48082.91,M1945567153,0.0,0.0,0.0,0.0
188960,13,PAYMENT,8081.78,C1294919812,94067.89,85986.1,M1712161408,0.0,0.0,0.0,0.0
11478,7,PAYMENT,4933.86,C1963434625,81551.0,76617.14,M2095705095,0.0,0.0,0.0,0.0
22088,8,PAYMENT,4583.3,C1493664958,431.0,0.0,M205560590,0.0,0.0,0.0,0.0
16255,8,PAYMENT,7999.14,C379651454,0.0,0.0,M722806861,0.0,0.0,0.0,0.0
172172,12,PAYMENT,426.89,C510233536,153719.15,153292.26,M842348012,0.0,0.0,0.0,0.0
69665,9,PAYMENT,17182.89,C1130325205,8813.0,0.0,M1294616321,0.0,0.0,0.0,0.0
38870,9,PAYMENT,18161.19,C931628873,10828.0,0.0,M1285233590,0.0,0.0,0.0,0.0
85203,10,PAYMENT,6412.66,C59237929,3579705.74,3573293.08,M1497702502,0.0,0.0,0.0,0.0
47274,9,PAYMENT,11862.82,C2086160294,97157.23,85294.42,M791604058,0.0,0.0,0.0,0.0
189577,13,PAYMENT,1688.11,C2030814633,210370.39,208682.28,M15275231,0.0,0.0,0.0,0.0
106291,10,PAYMENT,38738.94,C2037417462,0.0,0.0,M1036249352,0.0,0.0,0.0,0.0
97771,10,PAYMENT,19769.64,C1983818885,21756.0,1986.36,M1477603163,0.0,0.0,0.0,0.0
45179,9,PAYMENT,817.17,C1578676185,300279.85,299462.68,M286533041,0.0,0.0,0.0,0.0
154340,12,PAYMENT,6189.31,C1066856459,0.0,0.0,M903113475,0.0,0.0,0.0,0.0
82945,10,PAYMENT,14197.28,C592539824,55527.8,41330.52,M844063046,0.0,0.0,0.0,0.0
149723,12,PAYMENT,25045.31,C1325920814,446519.02,421473.71,M505798238,0.0,0.0,0.0,0.0
181397,12,PAYMENT,5726.4,C944771257,5629.0,0.0,M1645835664,0.0,0.0,0.0,0.0
116732,11,PAYMENT,14123.45,C792694196,120169.0,106045.55,M805962236,0.0,0.0,0.0,0.0
10712,7,PAYMENT,17316.39,C1710542588,204553.0,187236.61,M533863584,0.0,0.0,0.0,0.0
146209,12,PAYMENT,16421.51,C69735200,1002439.97,986018.46,M1832485283,0.0,0.0,0.0,0.0
130057,11,PAYMENT,5393.02,C224429657,648776.91,643383.89,M386432947,0.0,0.0,0.0,0.0
92255,10,PAYMENT,8038.75,C1705647628,2453293.29,2445254.54,M1258247211,0.0,0.0,0.0,0.0
116866,11,PAYMENT,22127.73,C1597783799,121665.45,99537.72,M785245154,0.0,0.0,0.0,0.0
566,1,PAYMENT,1298.7,C1197498159,2115.61,816.91,M785271142,0.0,0.0,0.0,0.0
121108,11,PAYMENT,19479.65,C530742882,262522.0,243042.35,M1140251566,0.0,0.0,0.0,0.0
30685,8,PAYMENT,20527.74,C337636839,0.0,0.0,M1194763557,0.0,0.0,0.0,0.0
95271,10,PAYMENT,14432.95,C1277204312,30469.0,16036.05,M75312147,0.0,0.0,0.0,0.0
68864,9,PAYMENT,1358.77,C570117798,685991.99,684633.22,M1663859670,0.0,0.0,0.0,0.0
171336,12,PAYMENT,7603.48,C721707368,20201.11,12597.63,M429012082,0.0,0.0,0.0,0.0
30574,8,PAYMENT,25900.66,C1050581728,742789.07,716888.41,M257705168,0.0,0.0,0.0,0.0
43466,9,PAYMENT,27744.5,C1807171028,51556.0,23811.5,M867263149,0.0,0.0,0.0,0.0
154176,12,PAYMENT,3401.79,C1483910829,424497.0,421095.21,M1325640757,0.0,0.0,0.0,0.0
27752,8,PAYMENT,21860.08,C1635580854,3553936.26,3532076.18,M839158185,0.0,0.0,0.0,0.0
175731,12,PAYMENT,1120.14,C1801697307,0.0,0.0,M720067225,0.0,0.0,0.0,0.0
185602,13,PAYMENT,14277.18,C264132970,387.0,0.0,M554611315,0.0,0.0,0.0,0.0
71290,9,PAYMENT,3901.08,C2036784738,0.0,0.0,M52925044,0.0,0.0,0.0,0.0
85480,10,PAYMENT,5934.44,C2048850254,107378.72,101444.29,M1826656550,0.0,0.0,0.0,0.0
74726,10,PAYMENT,6521.09,C248458272,8666.0,2144.91,M1444951164,0.0,0.0,0.0,0.0
175209,12,PAYMENT,16972.0,C1472678734,0.0,0.0,M1153290203,0.0,0.0,0.0,0.0
58709,9,PAYMENT,3575.61,C1346464804,771.22,0.0,M608241350,0.0,0.0,0.0,0.0
180121,12,PAYMENT,1961.02,C2045776733,102179.0,100217.98,M806056776,0.0,0.0,0.0,0.0
156324,12,PAYMENT,22841.53,C2059607004,90506.0,67664.47,M17816412,0.0,0.0,0.0,0.0
35354,9,PAYMENT,22787.32,C997790778,11374.0,0.0,M94390175,0.0,0.0,0.0,0.0
748,1,PAYMENT,15448.0,C836969741,0.0,0.0,M436094532,0.0,0.0,0.0,0.0
3891,3,PAYMENT,32907.19,C33389111,12517.0,0.0,M95552255,0.0,0.0,0.0,0.0
56269,9,PAYMENT,19153.54,C272271999,49828.0,30674.46,M1187442735,0.0,0.0,0.0,0.0
102949,10,PAYMENT,14925.12,C83525678,82965.41,68040.29,M1561736428,0.0,0.0,0.0,0.0
99644,10,PAYMENT,22693.51,C2137680589,0.0,0.0,M340469808,0.0,0.0,0.0,0.0
48468,9,PAYMENT,8104.96,C1288900148,0.0,0.0,M1666032079,0.0,0.0,0.0,0.0
168633,12,PAYMENT,13013.6,C1070887743,65151.0,52137.4,M1497735072,0.0,0.0,0.0,0.0
94657,10,PAYMENT,5208.4,C2123365850,779889.02,774680.62,M1608139387,0.0,0.0,0.0,0.0
79915,10,PAYMENT,3793.51,C1361697088,545070.51,541277.0,M1716077896,0.0,0.0,0.0,0.0
146328,12,PAYMENT,1275.62,C647482275,130530.0,129254.38,M2924528,0.0,0.0,0.0,0.0
24841,8,PAYMENT,12296.32,C1512183804,41461.5,29165.18,M1308122424,0.0,0.0,0.0,0.0
31738,8,PAYMENT,9196.95,C1569354238,521507.7,512310.75,M1257727480,0.0,0.0,0.0,0.0
128705,11,PAYMENT,14184.18,C1241193608,55751.0,41566.82,M635595232,0.0,0.0,0.0,0.0
57829,9,PAYMENT,8797.59,C1317288950,42350.83,33553.24,M1973894224,0.0,0.0,0.0,0.0
91239,10,PAYMENT,11556.76,C799626908,141.0,0.0,M1571126487,0.0,0.0,0.0,0.0
25595,8,PAYMENT,10196.8,C2120250936,0.0,0.0,M504058870,0.0,0.0,0.0,0.0
186813,13,PAYMENT,14752.1,C2048926632,15719.0,966.9,M713802983,0.0,0.0,0.0,0.0
9894,7,PAYMENT,3768.03,C1573849496,104381.0,100612.97,M1021904626,0.0,0.0,0.0,0.0
58856,9,PAYMENT,5763.78,C343548808,0.0,0.0,M819442371,0.0,0.0,0.0,0.0
154971,12,PAYMENT,5292.56,C137608947,620.0,0.0,M647036169,0.0,0.0,0.0,0.0
77079,10,PAYMENT,32377.99,C1364426301,135780.0,103402.01,M723365249,0.0,0.0,0.0,0.0
74571,10,PAYMENT,9899.81,C1454803161,0.0,0.0,M363039149,0.0,0.0,0.0,0.0
142991,11,PAYMENT,8393.27,C965814521,0.0,0.0,M1356293796,0.0,0.0,0.0,0.0
5380,5,PAYMENT,7792.99,C819027530,8630.87,837.89,M1135026238,0.0,0.0,0.0,0.0
62143,9,PAYMENT,13470.12,C101511493,0.0,0.0,M1207243627,0.0,0.0,0.0,0.0
5389,5,PAYMENT,25.08,C488388565,21558.0,21532.92,M1666530975,0.0,0.0,0.0,0.0
25865,8,PAYMENT,6913.99,C1362589677,0.0,0.0,M281885561,0.0,0.0,0.0,0.0
147543,12,PAYMENT,3980.29,C1247914959,0.0,0.0,M1354091689,0.0,0.0,0.0,0.0
95625,10,PAYMENT,21919.83,C1323636938,7510.02,0.0,M1161919527,0.0,0.0,0.0,0.0
100042,10,PAYMENT,16545.72,C1462458929,0.0,0.0,M1664418594,0.0,0.0,0.0,0.0
137616,11,PAYMENT,20810.65,C140180543,45926.05,25115.4,M179817559,0.0,0.0,0.0,0.0
1244,1,PAYMENT,3637.13,C2081964843,0.0,0.0,M1984328477,0.0,0.0,0.0,0.0
61658,9,PAYMENT,2619.66,C1145544405,364746.15,362126.49,M536302222,0.0,0.0,0.0,0.0
111979,11,PAYMENT,12543.74,C980156001,0.0,0.0,M1558528155,0.0,0.0,0.0,0.0
155093,12,PAYMENT,23179.16,C1342977891,138597.86,115418.7,M358693584,0.0,0.0,0.0,0.0
106654,10,PAYMENT,4496.18,C1577997262,0.0,0.0,M605876774,0.0,0.0,0.0,0.0
129671,11,PAYMENT,3205.0,C1774207651,6043.0,2838.0,M543863856,0.0,0.0,0.0,0.0
167831,12,PAYMENT,6837.43,C1132228116,901841.24,895003.81,M1820547415,0.0,0.0,0.0,0.0
136626,11,PAYMENT,22629.63,C2063948418,584055.4,561425.78,M1008872152,0.0,0.0,0.0,0.0
17385,8,PAYMENT,19521.61,C467036416,0.0,0.0,M1998291375,0.0,0.0,0.0,0.0
103197,10,PAYMENT,5298.59,C696601514,82742.18,77443.59,M2109816601,0.0,0.0,0.0,0.0
134715,11,PAYMENT,29997.87,C1174723159,8821.15,0.0,M1142529842,0.0,0.0,0.0,0.0
153225,12,PAYMENT,915.35,C226262795,0.0,0.0,M265609768,0.0,0.0,0.0,0.0
138377,11,PAYMENT,9018.33,C1405775475,0.0,0.0,M524432145,0.0,0.0,0.0,0.0
116562,11,PAYMENT,5553.51,C1490494466,673.0,0.0,M1949702851,0.0,0.0,0.0,0.0
3819,3,PAYMENT,17694.76,C339881373,453.0,0.0,M381768094,0.0,0.0,0.0,0.0
80293,10,PAYMENT,14311.59,C3282791,0.0,0.0,M362457109,0.0,0.0,0.0,0.0
64820,9,PAYMENT,17604.41,C2018943506,935496.01,917891.6,M488188766,0.0,0.0,0.0,0.0
26654,8,PAYMENT,27834.51,C1094178728,0.0,0.0,M816954633,0.0,0.0,0.0,0.0
97600,10,PAYMENT,39920.73,C1606299641,941682.83,901762.1,M1765382978,0.0,0.0,0.0,0.0
173798,12,PAYMENT,8425.09,C2135595659,31007.0,22581.91,M1504799743,0.0,0.0,0.0,0.0
145276,11,PAYMENT,21211.49,C1776433775,11472.0,0.0,M897018488,0.0,0.0,0.0,0.0
176492,12,PAYMENT,7788.27,C1275797349,281946.31,274158.04,M1508672683,0.0,0.0,0.0,0.0
37829,9,PAYMENT,30272.77,C280530058,40826.0,10553.23,M550390025,0.0,0.0,0.0,0.0
147920,12,PAYMENT,20365.03,C899905732,49910.0,29544.97,M1746347185,0.0,0.0,0.0,0.0
87071,10,PAYMENT,19356.17,C17155373,117369.0,98012.83,M924677155,0.0,0.0,0.0,0.0
51043,9,PAYMENT,26502.74,C1370096953,91756.0,65253.26,M2018680575,0.0,0.0,0.0,0.0
144462,11,PAYMENT,36503.42,C1682639965,0.0,0.0,M487223608,0.0,0.0,0.0,0.0
3820,3,PAYMENT,30161.79,C704832331,104414.0,74252.21,M1588330347,0.0,0.0,0.0,0.0
47107,9,PAYMENT,22065.82,C422022716,9547.0,0.0,M1447140598,0.0,0.0,0.0,0.0
72927,10,PAYMENT,2460.78,C1461806198,12792.31,10331.53,M1445065965,0.0,0.0,0.0,0.0
90511,10,PAYMENT,11953.75,C59851984,119729.96,107776.21,M1203209578,0.0,0.0,0.0,0.0
73582,10,PAYMENT,45365.42,C786035399,0.0,0.0,M1999251562,0.0,0.0,0.0,0.0
120134,11,PAYMENT,36384.76,C1009915684,0.0,0.0,M1178137716,0.0,0.0,0.0,0.0
119233,11,PAYMENT,11328.02,C914848274,236518.4,225190.39,M1981159278,0.0,0.0,0.0,0.0
38015,9,PAYMENT,1444.58,C1799803731,0.0,0.0,M542819400,0.0,0.0,0.0,0.0
14013,8,PAYMENT,6635.39,C994885878,110397.0,103761.61,M212870051,0.0,0.0,0.0,0.0
7866,7,PAYMENT,4041.77,C2097702021,6065.0,2023.23,M1947403350,0.0,0.0,0.0,0.0
11209,7,PAYMENT,2820.04,C1696066829,55549.0,52728.96,M281556143,0.0,0.0,0.0,0.0
121301,11,PAYMENT,56704.75,C1343807497,160721.0,104016.25,M1691223725,0.0,0.0,0.0,0.0
28731,8,PAYMENT,13058.74,C362569319,67113.0,54054.25,M395892316,0.0,0.0,0.0,0.0
143866,11,PAYMENT,8058.52,C448260554,19002.0,10943.48,M1466623892,0.0,0.0,0.0,0.0
84235,10,PAYMENT,9077.9,C952474554,0.0,0.0,M262537202,0.0,0.0,0.0,0.0
162142,12,PAYMENT,4348.03,C280438374,304095.0,299746.97,M260154078,0.0,0.0,0.0,0.0
88441,10,PAYMENT,2782.5,C480758234,569069.0,566286.5,M1571952679,0.0,0.0,0.0,0.0
86519,10,PAYMENT,1446.51,C100622580,6597.0,5150.49,M1096866081,0.0,0.0,0.0,0.0
147542,12,PAYMENT,3920.25,C49204352,0.0,0.0,M1654384066,0.0,0.0,0.0,0.0
46787,9,PAYMENT,17329.43,C1823807749,0.0,0.0,M1732189765,0.0,0.0,0.0,0.0
7690,7,PAYMENT,12917.05,C115804257,335954.0,323036.95,M1607463538,0.0,0.0,0.0,0.0
82266,10,PAYMENT,5216.61,C1381647195,0.0,0.0,M302290593,0.0,0.0,0.0,0.0
55354,9,PAYMENT,4615.83,C1243910300,259892.69,255276.86,M98660556,0.0,0.0,0.0,0.0
21534,8,PAYMENT,53009.86,C694460535,13351.11,0.0,M2126730019,0.0,0.0,0.0,0.0
157228,12,PAYMENT,8921.62,C24356542,0.0,0.0,M532413707,0.0,0.0,0.0,0.0
51284,9,PAYMENT,32906.42,C1211992361,36821.0,3914.58,M1489943634,0.0,0.0,0.0,0.0
81902,10,PAYMENT,6298.07,C1171227081,80305.0,74006.93,M332207984,0.0,0.0,0.0,0.0
735,1,PAYMENT,4804.68,C879311295,38100.95,33296.27,M1274247563,0.0,0.0,0.0,0.0
115136,11,PAYMENT,786.11,C2010632283,0.0,0.0,M476947690,0.0,0.0,0.0,0.0
69939,9,PAYMENT,35708.17,C1778110168,0.0,0.0,M1345269121,0.0,0.0,0.0,0.0
78799,10,PAYMENT,6603.38,C66325649,0.0,0.0,M992649547,0.0,0.0,0.0,0.0
50759,9,PAYMENT,8966.64,C979539417,21276.0,12309.36,M1686408614,0.0,0.0,0.0,0.0
113401,11,PAYMENT,6548.72,C840275485,635830.45,629281.74,M1528515927,0.0,0.0,0.0,0.0
96624,10,PAYMENT,12060.89,C895075360,0.0,0.0,M756229393,0.0,0.0,0.0,0.0
15578,8,PAYMENT,7788.21,C1440655780,101154.0,93365.79,M1583961850,0.0,0.0,0.0,0.0
17534,8,PAYMENT,1636.73,C570575021,210.0,0.0,M1467569099,0.0,0.0,0.0,0.0
86274,10,PAYMENT,3491.61,C1125950225,23108.0,19616.39,M301327265,0.0,0.0,0.0,0.0
110123,11,PAYMENT,334.52,C1943130103,56448.99,56114.47,M1287221417,0.0,0.0,0.0,0.0
30086,8,PAYMENT,10484.43,C1063076744,110.0,0.0,M1934387496,0.0,0.0,0.0,0.0
31166,8,PAYMENT,12361.66,C718170737,11123.0,0.0,M2009485901,0.0,0.0,0.0,0.0
172301,12,PAYMENT,8175.81,C1581538874,0.0,0.0,M1444779724,0.0,0.0,0.0,0.0
15732,8,PAYMENT,6953.92,C1568450766,19873.07,12919.16,M685059787,0.0,0.0,0.0,0.0
